doc_id,rank,keyword,tfidf_score
15_9_F_14_2008_05_31.pdf,13,stump,0.121299
15_9_F_14_2008_05_31.pdf,14,cylinders,0.118721
15_9_F_14_2008_05_31.pdf,15,ran tugger,0.118507
15_9_F_14_2008_06_01.pdf,1,stress joint,0.136613
15_9_F_14_2008_06_01.pdf,2,tbc stress,0.132063
15_9_F_14_2008_06_01.pdf,3,using rov,0.131435
15_9_F_14_2008_06_01.pdf,4,tbc,0.131203
15_9_F_14_2008_06_01.pdf,5,stress,0.130186
15_9_F_14_2008_06_01.pdf,6,ring assembly,0.115763
15_9_F_14_2008_06_01.pdf,7,guide funnel,0.109727
15_9_F_14_2008_06_01.pdf,8,riser spider,0.109716
15_9_F_14_2008_06_01.pdf,9,funnel,0.103975
15_9_F_14_2008_06_01.pdf,10,mini reel,0.103195
15_9_F_14_2008_06_01.pdf,11,openings,0.103195
15_9_F_14_2008_06_01.pdf,12,links,0.103195
15_9_F_14_2008_06_01.pdf,13,spider,0.10256
15_9_F_14_2008_06_01.pdf,14,tensioner ring,0.101125
15_9_F_14_2008_06_01.pdf,15,flange connection,0.100883
15_9_F_14_2008_06_02.pdf,1,rlgf,0.160575
15_9_F_14_2008_06_02.pdf,2,flanged,0.151301
15_9_F_14_2008_06_02.pdf,3,vetco bandak,0.146123
15_9_F_14_2008_06_02.pdf,4,bandak procedure,0.138316
15_9_F_14_2008_06_02.pdf,5,flanged connection,0.137167
15_9_F_14_2008_06_02.pdf,6,tbc,0.134271
15_9_F_14_2008_06_02.pdf,7,guidewires,0.130039
15_9_F_14_2008_06_02.pdf,8,bandak,0.130039
15_9_F_14_2008_06_02.pdf,9,guide funnel,0.119133
15_9_F_14_2008_06_02.pdf,10,connection according,0.113233
15_9_F_14_2008_06_02.pdf,11,tbc rov,0.113233
15_9_F_14_2008_06_02.pdf,12,according vetco,0.112967
15_9_F_14_2008_06_02.pdf,13,dual lift,0.109954
15_9_F_14_2008_06_02.pdf,14,sucess,0.109954
15_9_F_14_2008_06_02.pdf,15,using rov,0.109362
15_9_F_14_2008_06_03.pdf,1,rov panel,0.17939
15_9_F_14_2008_06_03.pdf,2,tbc rov,0.17939
15_9_F_14_2008_06_03.pdf,3,sat tbc,0.179152
15_9_F_14_2008_06_03.pdf,4,drop bar,0.156889
15_9_F_14_2008_06_03.pdf,5,bar drop,0.144529
15_9_F_14_2008_06_03.pdf,6,tbc,0.140258
15_9_F_14_2008_06_03.pdf,7,tensioner,0.124346
15_9_F_14_2008_06_03.pdf,8,panel,0.122374
15_9_F_14_2008_06_03.pdf,9,tensioner ring,0.118826
15_9_F_14_2008_06_03.pdf,10,sat,0.118796
15_9_F_14_2008_06_03.pdf,11,tensioner system,0.117451
15_9_F_14_2008_06_03.pdf,12,bop annular,0.11347
15_9_F_14_2008_06_03.pdf,13,band,0.11347
15_9_F_14_2008_06_03.pdf,14,module,0.11239
15_9_F_14_2008_06_03.pdf,15,rtts plug,0.107408
15_9_F_14_2008_06_04.pdf,1,riser jnt,0.177798
15_9_F_14_2008_06_04.pdf,2,multibowl,0.156279
15_9_F_14_2008_06_04.pdf,3,weight tds,0.130416
15_9_F_14_2008_06_04.pdf,4,cutting,0.128483
15_9_F_14_2008_06_04.pdf,5,jnt,0.126284
15_9_F_14_2008_06_04.pdf,6,installed outer,0.122612
15_9_F_14_2008_06_04.pdf,7,bop riser,0.117045
15_9_F_14_2008_06_04.pdf,8,ensure,0.116872
15_9_F_14_2008_06_04.pdf,9,tensioner,0.113673
15_9_F_14_2008_06_04.pdf,10,tension joint,0.111003
15_9_F_14_2008_06_04.pdf,11,outer ring,0.109752
15_9_F_14_2008_06_04.pdf,12,part,0.10638
15_9_F_14_2008_06_04.pdf,13,seals,0.104389
15_9_F_14_2008_06_04.pdf,14,installed bop,0.104323
15_9_F_14_2008_06_04.pdf,15,same held,0.103458
15_9_F_14_2008_06_05.pdf,1,talk installed,0.146658
15_9_F_14_2008_06_05.pdf,2,nippled,0.130751
15_9_F_14_2008_06_05.pdf,3,meanwhile checked,0.128296
15_9_F_14_2008_06_05.pdf,4,changed dies,0.121073
15_9_F_14_2008_06_05.pdf,5,bars min,0.11957
15_9_F_14_2008_06_05.pdf,6,bars mins,0.118158
15_9_F_14_2008_06_05.pdf,7,meanwhile pressure,0.115567
15_9_F_14_2008_06_05.pdf,8,nt2 connector,0.114373
15_9_F_14_2008_06_05.pdf,9,slip cut,0.113907
15_9_F_14_2008_06_05.pdf,10,wash,0.113504
15_9_F_14_2008_06_05.pdf,11,nt2,0.111118
15_9_F_14_2008_06_05.pdf,12,changing,0.110127
15_9_F_14_2008_06_05.pdf,13,bop diverter,0.109407
15_9_F_14_2008_06_05.pdf,14,diverter,0.108834
15_9_F_14_2008_06_05.pdf,15,cut line,0.108722
15_9_F_14_2008_06_06.pdf,1,annulus insert,0.17932
15_9_F_14_2008_06_06.pdf,2,insert,0.14878
15_9_F_14_2008_06_06.pdf,3,bowl protector,0.144463
15_9_F_14_2008_06_06.pdf,4,pdm,0.13304
15_9_F_14_2008_06_06.pdf,5,bowl,0.130534
15_9_F_14_2008_06_06.pdf,6,surface head,0.126451
15_9_F_14_2008_06_06.pdf,7,very,0.117013
15_9_F_14_2008_06_06.pdf,8,spear assy,0.115667
15_9_F_14_2008_06_06.pdf,9,pooh laid,0.113508
15_9_F_14_2008_06_06.pdf,10,jnts,0.110128
15_9_F_14_2008_06_06.pdf,11,protector,0.108482
15_9_F_14_2008_06_06.pdf,12,test plug,0.106827
15_9_F_14_2008_06_06.pdf,13,subsea head,0.105265
15_9_F_14_2008_06_06.pdf,14,dedicated,0.104391
15_9_F_14_2008_06_06.pdf,15,annulus,0.099908
15_9_F_14_2008_06_07.pdf,1,adjustment sub,0.158762
15_9_F_14_2008_06_07.pdf,2,adjustment,0.153597
15_9_F_14_2008_06_07.pdf,3,sub setting,0.147286
15_9_F_14_2008_06_07.pdf,4,took overpull,0.1309
15_9_F_14_2008_06_07.pdf,5,straight pull,0.129061
15_9_F_14_2008_06_07.pdf,6,spear released,0.124645
15_9_F_14_2008_06_07.pdf,7,string down,0.122355
15_9_F_14_2008_06_07.pdf,8,profile,0.121036
15_9_F_14_2008_06_07.pdf,9,straight,0.117985
15_9_F_14_2008_06_07.pdf,10,overpull worked,0.117985
15_9_F_14_2008_06_07.pdf,11,surface casing,0.115342
15_9_F_14_2008_06_07.pdf,12,setting tool,0.112235
15_9_F_14_2008_06_07.pdf,13,spear,0.110267
15_9_F_14_2008_06_07.pdf,14,down rotated,0.103457
15_9_F_14_2008_06_07.pdf,15,working string,0.103457
15_9_F_14_2008_06_08.pdf,1,adjustment sub,0.173222
15_9_F_14_2008_06_08.pdf,2,adjustment,0.167587
15_9_F_14_2008_06_08.pdf,3,surface hanger,0.163491
15_9_F_14_2008_06_08.pdf,4,sub setting,0.16154
15_9_F_14_2008_06_08.pdf,5,straight pull,0.147525
15_9_F_14_2008_06_08.pdf,6,string down,0.135653
15_9_F_14_2008_06_08.pdf,7,straight,0.134863
15_9_F_14_2008_06_08.pdf,8,setting tool,0.131958
15_9_F_14_2008_06_08.pdf,9,latching,0.12652
15_9_F_14_2008_06_08.pdf,10,working string,0.12652
15_9_F_14_2008_06_08.pdf,11,picked overpull,0.120568
15_9_F_14_2008_06_08.pdf,12,tie back,0.119381
15_9_F_14_2008_06_08.pdf,13,tie,0.118707
15_9_F_14_2008_06_08.pdf,14,prior pull,0.115951
15_9_F_14_2008_06_08.pdf,15,continued working,0.113979
15_9_F_14_2008_06_09.pdf,1,space pup,0.171052
15_9_F_14_2008_06_09.pdf,2,surface hanger,0.164477
15_9_F_14_2008_06_09.pdf,3,adjustment sub,0.161442
15_9_F_14_2008_06_09.pdf,4,sub setting,0.161042
15_9_F_14_2008_06_09.pdf,5,adjustment,0.15619
15_9_F_14_2008_06_09.pdf,6,setting tool,0.121405
15_9_F_14_2008_06_09.pdf,7,space,0.110806
15_9_F_14_2008_06_09.pdf,8,spear,0.103578
15_9_F_14_2008_06_09.pdf,9,made hwdp,0.102551
15_9_F_14_2008_06_09.pdf,10,casing tong,0.100874
15_9_F_14_2008_06_09.pdf,11,rigged casing,0.099878
15_9_F_14_2008_06_09.pdf,12,laid same,0.099878
15_9_F_14_2008_06_09.pdf,13,talk picked,0.098228
15_9_F_14_2008_06_09.pdf,14,tong changed,0.098228
15_9_F_14_2008_06_09.pdf,15,hwdp rih,0.096415
15_9_F_14_2008_06_10.pdf,1,rtts plug,0.201127
15_9_F_14_2008_06_10.pdf,2,rtts,0.159829
15_9_F_14_2008_06_10.pdf,3,talk picked,0.15433
15_9_F_14_2008_06_10.pdf,4,laid same,0.134133
15_9_F_14_2008_06_10.pdf,5,seal assy,0.134133
15_9_F_14_2008_06_10.pdf,6,picked rih,0.129481
15_9_F_14_2008_06_10.pdf,7,adjustment sub,0.129481
15_9_F_14_2008_06_10.pdf,8,above rtts,0.127956
15_9_F_14_2008_06_10.pdf,9,same held,0.127818
15_9_F_14_2008_06_10.pdf,10,adjustment,0.125269
15_9_F_14_2008_06_10.pdf,11,pulling tool,0.117222
15_9_F_14_2008_06_10.pdf,12,rih surface,0.113467
15_9_F_14_2008_06_10.pdf,13,device trip,0.111608
15_9_F_14_2008_06_10.pdf,14,surface rih,0.108541
15_9_F_14_2008_06_10.pdf,15,bha using,0.106892
15_9_F_14_2008_06_11.pdf,1,device trip,0.190213
15_9_F_14_2008_06_11.pdf,2,bha using,0.182175
15_9_F_14_2008_06_11.pdf,3,device,0.175941
15_9_F_14_2008_06_11.pdf,4,remote,0.170847
15_9_F_14_2008_06_11.pdf,5,trip hour,0.16654
15_9_F_14_2008_06_11.pdf,6,knm mud,0.159303
15_9_F_14_2008_06_11.pdf,7,hour filled,0.144421
15_9_F_14_2008_06_11.pdf,8,bar string,0.137209
15_9_F_14_2008_06_11.pdf,9,operated,0.133304
15_9_F_14_2008_06_11.pdf,10,emptied trip,0.132357
15_9_F_14_2008_06_11.pdf,11,equivalent,0.131587
15_9_F_14_2008_06_11.pdf,12,mud weight,0.127455
15_9_F_14_2008_06_11.pdf,13,emptied,0.121256
15_9_F_14_2008_06_11.pdf,14,unit lined,0.120334
15_9_F_14_2008_06_11.pdf,15,cmt unit,0.116521
15_9_F_14_2008_06_12.pdf,1,rop hour,0.264014
15_9_F_14_2008_06_12.pdf,2,ecd mud,0.264014
15_9_F_14_2008_06_12.pdf,3,wob knm,0.259165
15_9_F_14_2008_06_12.pdf,4,bar string,0.22711
15_9_F_14_2008_06_12.pdf,5,hour ecd,0.225669
15_9_F_14_2008_06_12.pdf,6,continued parameters,0.223954
15_9_F_14_2008_06_12.pdf,7,knm rop,0.222703
15_9_F_14_2008_06_12.pdf,8,mud weight,0.199928
15_9_F_14_2008_06_12.pdf,9,weight continued,0.188772
15_9_F_14_2008_06_12.pdf,10,rpm wob,0.186624
15_9_F_14_2008_06_12.pdf,11,string rpm,0.185671
15_9_F_14_2008_06_12.pdf,12,hour,0.15846
15_9_F_14_2008_06_12.pdf,13,parameters lpm,0.157043
15_9_F_14_2008_06_12.pdf,14,spp bar,0.149553
15_9_F_14_2008_06_12.pdf,15,lpm spp,0.147856
15_9_F_14_2008_06_13.pdf,1,mobility,0.164307
15_9_F_14_2008_06_13.pdf,2,bars mobility,0.164307
15_9_F_14_2008_06_13.pdf,3,bit test,0.164307
15_9_F_14_2008_06_13.pdf,4,ecd mud,0.158684
15_9_F_14_2008_06_13.pdf,5,linked deactivated,0.138893
15_9_F_14_2008_06_13.pdf,6,pressure point,0.136919
15_9_F_14_2008_06_13.pdf,7,pressure bars,0.136623
15_9_F_14_2008_06_13.pdf,8,test pressure,0.134607
15_9_F_14_2008_06_13.pdf,9,hour ecd,0.13414
15_9_F_14_2008_06_13.pdf,10,deactivated,0.126973
15_9_F_14_2008_06_13.pdf,11,down linked,0.125512
15_9_F_14_2008_06_13.pdf,12,took pressure,0.123824
15_9_F_14_2008_06_13.pdf,13,linked,0.12377
15_9_F_14_2008_06_13.pdf,14,bar string,0.123751
15_9_F_14_2008_06_13.pdf,15,wob knm,0.119375
15_9_F_14_2008_06_14.pdf,1,bit test,0.172527
15_9_F_14_2008_06_14.pdf,2,mobility,0.172527
15_9_F_14_2008_06_14.pdf,3,bars mobility,0.172527
15_9_F_14_2008_06_14.pdf,4,rop hour,0.166623
15_9_F_14_2008_06_14.pdf,5,survey prior,0.163501
15_9_F_14_2008_06_14.pdf,6,continue ahead,0.163501
15_9_F_14_2008_06_14.pdf,7,ahead continued,0.157906
15_9_F_14_2008_06_14.pdf,8,prior continue,0.149469
15_9_F_14_2008_06_14.pdf,9,wob knm,0.148283
15_9_F_14_2008_06_14.pdf,10,pressure bars,0.143459
15_9_F_14_2008_06_14.pdf,11,test pressure,0.141341
15_9_F_14_2008_06_14.pdf,12,continued parameters,0.141341
15_9_F_14_2008_06_14.pdf,13,bar string,0.140669
15_9_F_14_2008_06_14.pdf,14,stethoscope took,0.138212
15_9_F_14_2008_06_14.pdf,15,deactivated stethoscope,0.138212
15_9_F_14_2008_06_15.pdf,1,ecd mud,0.178735
15_9_F_14_2008_06_15.pdf,2,stethoscope took,0.151066
15_9_F_14_2008_06_15.pdf,3,down linked,0.146249
15_9_F_14_2008_06_15.pdf,4,linked,0.14422
15_9_F_14_2008_06_15.pdf,5,prior take,0.141863
15_9_F_14_2008_06_15.pdf,6,bar string,0.139389
15_9_F_14_2008_06_15.pdf,7,take pressure,0.139245
15_9_F_14_2008_06_15.pdf,8,bit test,0.136953
15_9_F_14_2008_06_15.pdf,9,linked deactivated,0.136953
15_9_F_14_2008_06_15.pdf,10,continue ahead,0.136953
15_9_F_14_2008_06_15.pdf,11,bars mobility,0.136953
15_9_F_14_2008_06_15.pdf,12,mobility,0.136953
15_9_F_14_2008_06_15.pdf,13,mobility down,0.136953
15_9_F_14_2008_06_15.pdf,14,survey prior,0.136953
15_9_F_14_2008_06_15.pdf,15,deactivated stethoscope,0.136953
15_9_F_14_2008_06_16.pdf,1,trip hour,0.188678
15_9_F_14_2008_06_16.pdf,2,back hwdp,0.161275
15_9_F_14_2008_06_16.pdf,3,rih liner,0.153903
15_9_F_14_2008_06_16.pdf,4,knm rpm,0.149046
15_9_F_14_2008_06_16.pdf,5,liner surface,0.1455
15_9_F_14_2008_06_16.pdf,6,laid bha,0.141832
15_9_F_14_2008_06_16.pdf,7,hour,0.141526
15_9_F_14_2008_06_16.pdf,8,pooh racked,0.140655
15_9_F_14_2008_06_16.pdf,9,prior rih,0.132871
15_9_F_14_2008_06_16.pdf,10,cleared cleaned,0.122818
15_9_F_14_2008_06_16.pdf,11,std,0.122297
15_9_F_14_2008_06_16.pdf,12,liner,0.121162
15_9_F_14_2008_06_16.pdf,13,knm down,0.117388
15_9_F_14_2008_06_16.pdf,14,cleaned rig,0.116227
15_9_F_14_2008_06_16.pdf,15,every jnt,0.114429
15_9_F_14_2008_06_17.pdf,1,trip hour,0.210092
15_9_F_14_2008_06_17.pdf,2,liner filled,0.196128
15_9_F_14_2008_06_17.pdf,3,every jnt,0.185648
15_9_F_14_2008_06_17.pdf,4,rih liner,0.171371
15_9_F_14_2008_06_17.pdf,5,jnt,0.164618
15_9_F_14_2008_06_17.pdf,6,liner hanger,0.162514
15_9_F_14_2008_06_17.pdf,7,screws,0.151982
15_9_F_14_2008_06_17.pdf,8,torque lbs,0.151982
15_9_F_14_2008_06_17.pdf,9,overshot,0.148599
15_9_F_14_2008_06_17.pdf,10,liner,0.143942
15_9_F_14_2008_06_17.pdf,11,static continued,0.140638
15_9_F_14_2008_06_17.pdf,12,filled every,0.136215
15_9_F_14_2008_06_17.pdf,13,hour,0.133214
15_9_F_14_2008_06_17.pdf,14,max torque,0.122447
15_9_F_14_2008_06_17.pdf,15,weatherford,0.121067
15_9_F_14_2008_06_18.pdf,1,lpm bars,0.139915
15_9_F_14_2008_06_18.pdf,2,bars,0.130435
15_9_F_14_2008_06_18.pdf,3,trip hour,0.129928
15_9_F_14_2008_06_18.pdf,4,cmt head,0.124174
15_9_F_14_2008_06_18.pdf,5,bars lpm,0.117326
15_9_F_14_2008_06_18.pdf,6,weatherford,0.109341
15_9_F_14_2008_06_18.pdf,7,litres,0.107045
15_9_F_14_2008_06_18.pdf,8,cmt,0.106108
15_9_F_14_2008_06_18.pdf,9,displaced cmt,0.104412
15_9_F_14_2008_06_18.pdf,10,bars rpm,0.099524
15_9_F_14_2008_06_18.pdf,11,every stand,0.093461
15_9_F_14_2008_06_18.pdf,12,bottoms lpm,0.092454
15_9_F_14_2008_06_18.pdf,13,ball,0.091662
15_9_F_14_2008_06_18.pdf,14,liner,0.090942
15_9_F_14_2008_06_18.pdf,15,set packer,0.085181
15_9_F_14_2008_06_19.pdf,1,cleaning assy,0.195462
15_9_F_14_2008_06_19.pdf,2,surface head,0.176049
15_9_F_14_2008_06_19.pdf,3,bop surface,0.156671
15_9_F_14_2008_06_19.pdf,4,rih cleaning,0.15493
15_9_F_14_2008_06_19.pdf,5,head lpm,0.140456
15_9_F_14_2008_06_19.pdf,6,trip hour,0.136916
15_9_F_14_2008_06_19.pdf,7,cleaning,0.130532
15_9_F_14_2008_06_19.pdf,8,made wear,0.11703
15_9_F_14_2008_06_19.pdf,9,wear bushing,0.11675
15_9_F_14_2008_06_19.pdf,10,wear,0.112684
15_9_F_14_2008_06_19.pdf,11,installed wear,0.112096
15_9_F_14_2008_06_19.pdf,12,pdm,0.110226
15_9_F_14_2008_06_19.pdf,13,test liner,0.110028
15_9_F_14_2008_06_19.pdf,14,assy,0.108212
15_9_F_14_2008_06_19.pdf,15,made bop,0.102067
15_9_F_14_2008_06_20.pdf,1,rih cleaning,0.190068
15_9_F_14_2008_06_20.pdf,2,trip speed,0.168313
15_9_F_14_2008_06_20.pdf,3,cleaning assemblies,0.157846
15_9_F_14_2008_06_20.pdf,4,cleaning assembly,0.157846
15_9_F_14_2008_06_20.pdf,5,cleaning,0.14556
15_9_F_14_2008_06_20.pdf,6,razor,0.139493
15_9_F_14_2008_06_20.pdf,7,razor back,0.139493
15_9_F_14_2008_06_20.pdf,8,cleaning string,0.136368
15_9_F_14_2008_06_20.pdf,9,speed hrs,0.132528
15_9_F_14_2008_06_20.pdf,10,assemblies,0.132528
15_9_F_14_2008_06_20.pdf,11,magnets,0.122317
15_9_F_14_2008_06_20.pdf,12,troubleshot hts,0.122317
15_9_F_14_2008_06_20.pdf,13,made pup,0.116562
15_9_F_14_2008_06_20.pdf,14,arm,0.110888
15_9_F_14_2008_06_20.pdf,15,dress mill,0.110192
15_9_F_14_2008_06_21.pdf,1,dope,0.126673
15_9_F_14_2008_06_21.pdf,2,packer setting,0.110813
15_9_F_14_2008_06_21.pdf,3,pills,0.108934
15_9_F_14_2008_06_21.pdf,4,commissioner,0.108275
15_9_F_14_2008_06_21.pdf,5,rih cleaning,0.10514
15_9_F_14_2008_06_21.pdf,6,base oil,0.104574
15_9_F_14_2008_06_21.pdf,7,cleaning,0.099843
15_9_F_14_2008_06_21.pdf,8,tube,0.094719
15_9_F_14_2008_06_21.pdf,9,die,0.094719
15_9_F_14_2008_06_21.pdf,10,seawater lpm,0.093222
15_9_F_14_2008_06_21.pdf,11,through choke,0.093222
15_9_F_14_2008_06_21.pdf,12,top pbr,0.093222
15_9_F_14_2008_06_21.pdf,13,cleaning assemblies,0.092465
15_9_F_14_2008_06_21.pdf,14,mud while,0.091846
15_9_F_14_2008_06_21.pdf,15,spp bar,0.090651
15_9_F_14_2008_06_22.pdf,1,pooh cleaning,0.165224
15_9_F_14_2008_06_22.pdf,2,batch,0.152858
15_9_F_14_2008_06_22.pdf,3,magnets,0.152858
15_9_F_14_2008_06_22.pdf,4,cleaning string,0.151238
15_9_F_14_2008_06_22.pdf,5,packer fluid,0.150394
15_9_F_14_2008_06_22.pdf,6,trip speed,0.147766
15_9_F_14_2008_06_22.pdf,7,cleaning assembly,0.138578
15_9_F_14_2008_06_22.pdf,8,string laid,0.134014
15_9_F_14_2008_06_22.pdf,9,cleaning,0.130576
15_9_F_14_2008_06_22.pdf,10,fluid,0.130225
15_9_F_14_2008_06_22.pdf,11,trip tanks,0.129389
15_9_F_14_2008_06_22.pdf,12,tailing,0.126305
15_9_F_14_2008_06_22.pdf,13,tailing arm,0.126305
15_9_F_14_2008_06_22.pdf,14,dry,0.121056
15_9_F_14_2008_06_22.pdf,15,cleaning assemblies,0.118451
15_9_F_14_2008_06_23.pdf,1,bowl protector,0.130158
15_9_F_14_2008_06_23.pdf,2,control line,0.125627
15_9_F_14_2008_06_23.pdf,3,tubing joint,0.123639
15_9_F_14_2008_06_23.pdf,4,completion,0.120799
15_9_F_14_2008_06_23.pdf,5,pulling tool,0.120043
15_9_F_14_2008_06_23.pdf,6,bowl,0.117609
15_9_F_14_2008_06_23.pdf,7,swadge,0.110182
15_9_F_14_2008_06_23.pdf,8,tubing,0.108134
15_9_F_14_2008_06_23.pdf,9,termination,0.104542
15_9_F_14_2008_06_23.pdf,10,magnets,0.104542
15_9_F_14_2008_06_23.pdf,11,cleaning assembly,0.104542
15_9_F_14_2008_06_23.pdf,12,joint landing,0.101907
15_9_F_14_2008_06_23.pdf,13,protector running,0.101907
15_9_F_14_2008_06_23.pdf,14,fitting,0.100332
15_9_F_14_2008_06_23.pdf,15,landing stand,0.099624
15_9_F_14_2008_06_24.pdf,1,protector every,0.195037
15_9_F_14_2008_06_24.pdf,2,line clamp,0.195037
15_9_F_14_2008_06_24.pdf,3,clamp protector,0.195037
15_9_F_14_2008_06_24.pdf,4,cr110 tubing,0.195037
15_9_F_14_2008_06_24.pdf,5,cr110,0.195037
15_9_F_14_2008_06_24.pdf,6,every collar,0.195037
15_9_F_14_2008_06_24.pdf,7,s13,0.195037
15_9_F_14_2008_06_24.pdf,8,s13 cr110,0.195037
15_9_F_14_2008_06_24.pdf,9,ran s13,0.195037
15_9_F_14_2008_06_24.pdf,10,tubing installed,0.188856
15_9_F_14_2008_06_24.pdf,11,installed control,0.184616
15_9_F_14_2008_06_24.pdf,12,tailing,0.16178
15_9_F_14_2008_06_24.pdf,13,tailing arm,0.16178
15_9_F_14_2008_06_24.pdf,14,control line,0.147947
15_9_F_14_2008_06_24.pdf,15,collar average,0.147896
15_9_F_14_2008_06_25.pdf,1,clamp protector,0.166404
15_9_F_14_2008_06_25.pdf,2,s13,0.166404
15_9_F_14_2008_06_25.pdf,3,s13 cr110,0.166404
15_9_F_14_2008_06_25.pdf,4,cr110 tubing,0.166404
15_9_F_14_2008_06_25.pdf,5,protector every,0.166404
15_9_F_14_2008_06_25.pdf,6,ran s13,0.166404
15_9_F_14_2008_06_25.pdf,7,cr110,0.166404
15_9_F_14_2008_06_25.pdf,8,every collar,0.166404
15_9_F_14_2008_06_25.pdf,9,line clamp,0.166404
15_9_F_14_2008_06_25.pdf,10,tubing installed,0.16113
15_9_F_14_2008_06_25.pdf,11,installed control,0.157513
15_9_F_14_2008_06_25.pdf,12,flx asv,0.147043
15_9_F_14_2008_06_25.pdf,13,control line,0.140292
15_9_F_14_2008_06_25.pdf,14,collar average,0.139186
15_9_F_14_2008_06_25.pdf,15,asv,0.135774
15_9_F_14_2008_06_26.pdf,1,asv,0.172815
15_9_F_14_2008_06_26.pdf,2,fitting,0.157362
15_9_F_14_2008_06_26.pdf,3,control line,0.157306
15_9_F_14_2008_06_26.pdf,4,injection line,0.154793
15_9_F_14_2008_06_26.pdf,5,chemical injection,0.147019
15_9_F_14_2008_06_26.pdf,6,asv control,0.146186
15_9_F_14_2008_06_26.pdf,7,flx asv,0.146186
15_9_F_14_2008_06_26.pdf,8,chemical,0.145363
15_9_F_14_2008_06_26.pdf,9,bot,0.143501
15_9_F_14_2008_06_26.pdf,10,procedure tested,0.141953
15_9_F_14_2008_06_26.pdf,11,psi min,0.141953
15_9_F_14_2008_06_26.pdf,12,psi,0.140665
15_9_F_14_2008_06_26.pdf,13,clamps,0.12428
15_9_F_14_2008_06_26.pdf,14,flx,0.124004
15_9_F_14_2008_06_26.pdf,15,injection,0.119115
15_9_F_14_2008_06_27.pdf,1,landing stand,0.164623
15_9_F_14_2008_06_27.pdf,2,fittings,0.146864
15_9_F_14_2008_06_27.pdf,3,thrt,0.141028
15_9_F_14_2008_06_27.pdf,4,control lines,0.137043
15_9_F_14_2008_06_27.pdf,5,line clamp,0.121817
15_9_F_14_2008_06_27.pdf,6,installed control,0.115309
15_9_F_14_2008_06_27.pdf,7,asv,0.11469
15_9_F_14_2008_06_27.pdf,8,pbr,0.110159
15_9_F_14_2008_06_27.pdf,9,control,0.108103
15_9_F_14_2008_06_27.pdf,10,same changed,0.106565
15_9_F_14_2008_06_27.pdf,11,tubing hanger,0.106113
15_9_F_14_2008_06_27.pdf,12,control line,0.103528
15_9_F_14_2008_06_27.pdf,13,landing,0.098372
15_9_F_14_2008_06_27.pdf,14,fitting,0.097039
15_9_F_14_2008_06_27.pdf,15,tubing,0.096882
15_9_F_14_2008_06_28.pdf,1,asv,0.124391
15_9_F_14_2008_06_28.pdf,2,test min,0.111029
15_9_F_14_2008_06_28.pdf,3,last min,0.108775
15_9_F_14_2008_06_28.pdf,4,improving,0.108775
15_9_F_14_2008_06_28.pdf,5,bar differential,0.106778
15_9_F_14_2008_06_28.pdf,6,pumped liter,0.104962
15_9_F_14_2008_06_28.pdf,7,differential,0.103304
15_9_F_14_2008_06_28.pdf,8,back liters,0.102963
15_9_F_14_2008_06_28.pdf,9,liter,0.10029
15_9_F_14_2008_06_28.pdf,10,thrt,0.096015
15_9_F_14_2008_06_28.pdf,11,dhsv bled,0.095156
15_9_F_14_2008_06_28.pdf,12,maintained,0.095156
15_9_F_14_2008_06_28.pdf,13,bled back,0.094303
15_9_F_14_2008_06_28.pdf,14,above bar,0.093653
15_9_F_14_2008_06_28.pdf,15,pressure above,0.092641
15_9_F_14_2008_06_29.pdf,1,exit block,0.187012
15_9_F_14_2008_06_29.pdf,2,exit,0.183372
15_9_F_14_2008_06_29.pdf,3,weather deck,0.130527
15_9_F_14_2008_06_29.pdf,4,xmt,0.128047
15_9_F_14_2008_06_29.pdf,5,deck removed,0.126513
15_9_F_14_2008_06_29.pdf,6,slings,0.123742
15_9_F_14_2008_06_29.pdf,7,riser joint,0.123323
15_9_F_14_2008_06_29.pdf,8,spool,0.123304
15_9_F_14_2008_06_29.pdf,9,psi,0.12316
15_9_F_14_2008_06_29.pdf,10,block,0.110814
15_9_F_14_2008_06_29.pdf,11,disconnected bop,0.108139
15_9_F_14_2008_06_29.pdf,12,through port,0.108139
15_9_F_14_2008_06_29.pdf,13,bop riser,0.107089
15_9_F_14_2008_06_29.pdf,14,cradle,0.105717
15_9_F_14_2008_06_29.pdf,15,through test,0.105717
15_9_F_14_2008_06_30.pdf,1,wellhead outlet,0.189969
15_9_F_14_2008_06_30.pdf,2,support bracket,0.189969
15_9_F_14_2008_06_30.pdf,3,bracket,0.177831
15_9_F_14_2008_06_30.pdf,4,exit block,0.172404
15_9_F_14_2008_06_30.pdf,5,coflex hose,0.166504
15_9_F_14_2008_06_30.pdf,6,support,0.166378
15_9_F_14_2008_06_30.pdf,7,exit,0.16635
15_9_F_14_2008_06_30.pdf,8,coflex,0.163274
15_9_F_14_2008_06_30.pdf,9,outlet,0.160957
15_9_F_14_2008_06_30.pdf,10,hub,0.144222
15_9_F_14_2008_06_30.pdf,11,spool,0.137019
15_9_F_14_2008_06_30.pdf,12,flowline,0.131266
15_9_F_14_2008_06_30.pdf,13,coflex flowline,0.130068
15_9_F_14_2008_06_30.pdf,14,dhpg,0.129561
15_9_F_14_2008_06_30.pdf,15,xmt,0.129555
15_9_F_14_2008_07_01.pdf,1,coflex flowline,0.173775
15_9_F_14_2008_07_01.pdf,2,coflex,0.146329
