file_name,Start time,End time,End Depth mMD,Main - Sub Activity,State,Remark,Depth mMD,Depth mTVD,Sub Equip - Syst Class,Operation Downtime (min),Equipment Repaired,NER_Entities,Hybrid_Activity,Top_Keywords_TFIDF
15_9_19_A_1997_08_03.pdf,18:30,20:0,2783.0,driling - circulatin g conditioning,ok,"CIRCULATED AT 250 LPM - 204 BAR - TO CLEAN HOLE. WORKED BIT ON BOTOM BECAUSE OF PREVIOUS BIT'S CONDITION. EXCESIVE AMOUNT OF CUTIN GS BACK DURING CIRCULATION; AFTER BOTOMS UP, CAVINGS STARTED TO RETURN TO SURFACE.",,,,,,"{""Depths"": [], ""Measurements"": [""204 bar"", ""250 lpm""], ""Time"": [], ""Equipment"": [""bit""]}",CIRCULATION,"tih, window, 207, 250 lpm, lpm"
15_9_19_A_1997_08_03.pdf,20:0,2:30,2783.0,driling - circulatin g conditioning,ok,"INCREASED MUD WEIGHT FROM 1,50 SG TO 1,54 SG WHILE CIRCULATING AT 20 LPM. AFTER 1,54 MUD AROUND, INCREASED FLOW RATE TO 250 LPM - 210 BAR - WITH NO LOSES.",,,,,,"{""Depths"": [], ""Measurements"": [""20 lpm"", ""250 lpm"", ""210 bar""], ""Time"": [], ""Equipment"": []}",CIRCULATION,"tih, window, 207, 250 lpm, lpm"
15_9_19_A_1997_08_03.pdf,2:30,0:0,231.0,driling - trip,ok,"FLOW CHECKED, PUMPED SLUG & POH TO MU DRILING BHA.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"tih, window, 207, 250 lpm, lpm"
15_9_19_A_1997_08_04.pdf,0:0,01:0,231.0,driling - circulating c onditioning,ok,"WITH TOP OF DCS 10M BELOW WINDOW, CIRCULATED BOTOMS UP AT 231 M BIT DEPTH. 200 LPM = 127 BAR. NO UNUSUAL AMOUNT OF CUTINGS A T SHAKERS.",,,,,,"{""Depths"": [""10m"", ""231 m""], ""Measurements"": [""127 bar"", ""200 lpm""], ""Time"": [], ""Equipment"": [""bit""]}",CIRCULATION,"window, oriented, mu, bit, tolface"
15_9_19_A_1997_08_04.pdf,01:0,04:30,0.0,driling - trip,ok,"CONTINUED POH - MAXIMUM DRAG THROUGH WINDOW = 2,25 MT.",,,,,,"{""Depths"": [], ""Measurements"": [""25 mt""], ""Time"": [], ""Equipment"": []}",OTHER,"window, oriented, mu, bit, tolface"
15_9_19_A_1997_08_04.pdf,04:30,06:0,340.0,driling - trip,ok,MU NEW INSERT BIT - EHP43AFLDK - & MU SLICK DRILING BHA WITH MOTOR & MWD.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",OTHER,"window, oriented, mu, bit, tolface"
15_9_19_A_1997_08_04.pdf,06:0,1:0,2783.0,driling - trip,ok,RIH TO 2160M. ESTABLISHED CIRC WITH 250 LPM AND ORIENTED TOLFACE. RUN THROUGH WINDOW WITH NO ROTATION OR CIRCULATION AND CO NTINUED RIH WITH NO PROBLEMS. WASHED LAST STAND TO TD.,,,,,,"{""Depths"": [""2160m""], ""Measurements"": [""250 lpm""], ""Time"": [], ""Equipment"": []}",TRIPPING,"window, oriented, mu, bit, tolface"
15_9_19_A_1997_08_04.pdf,1:0,0:0,2970.0,driling - dril,ok,"DRILED AND ORIENTED 8 1/2"" HOLE FROM 2783 - 2970 M.",,,,,,"{""Depths"": [""2970 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",DRILLING,"window, oriented, mu, bit, tolface"
15_9_19_A_1997_08_05.pdf,0:0,06:0,3052.0,driling - dril,ok,"DRILED AND ORIENTED 8 1/2"" HOLE FROM 2970 M - 3052 M.",,,,,,"{""Depths"": [""3052 m"", ""2970 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",DRILLING,"bosted, bosted riser, window, oriented, td"
15_9_19_A_1997_08_05.pdf,06:0,06:30,3057.0,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 3052 - 3057 M / ROTATING.",,,,,,"{""Depths"": [""3057 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",DRILLING,"bosted, bosted riser, window, oriented, td"
15_9_19_A_1997_08_05.pdf,06:30,09:30,3057.0,driling - circulating cond itioning,ok,CIRCULATED HOLE CLEAN & BOSTED RISER. HAD EXCESIVE AMOUNT OF CUTINGS OVER THE SHAKERS.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"bosted, bosted riser, window, oriented, td"
15_9_19_A_1997_08_05.pdf,09:30,1:30,2707.0,driling - trip,ok,MADE SHORT TRIP TO 2707 M & RIH TO TD - WASHED DOWN LAST STAND TO TD - NO PROBLEMS.,,,,,,"{""Depths"": [""2707 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"bosted, bosted riser, window, oriented, td"
15_9_19_A_1997_08_05.pdf,1:30,12:30,3057.0,driling - trip,ok,"CIRCULATED HOLE CLEAN & BOSTED RISER. SHORT TRIP GAS=4,38% CORECTED.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"bosted, bosted riser, window, oriented, td"
15_9_19_A_1997_08_05.pdf,12:30,15:0,253.0,driling - trip,ok,POH TO 253 FOR BIT & BHA CHANGE.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",OTHER,"bosted, bosted riser, window, oriented, td"
15_9_19_A_1997_08_05.pdf,15:0,16:30,253.0,driling - circulating cond itioning,ok,"WITH TOP OF DCS 10 M BELOW CASING WINDOW, CIRCULATED BOTOMS UP AT 200 LPM. ORIENTED TOLFACE AT 5 DEGRES & PULED TH ROUGH WINDOW WITH NO OVERPUL.",,,,,,"{""Depths"": [""10 m""], ""Measurements"": [""200 lpm""], ""Time"": [], ""Equipment"": [""casing""]}",CIRCULATION,"bosted, bosted riser, window, oriented, td"
15_9_19_A_1997_08_05.pdf,16:30,19:30,0.0,driling - trip,ok,COMPLETED POH.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"bosted, bosted riser, window, oriented, td"
15_9_19_A_1997_08_05.pdf,19:30,0:0,1270.0,driling - trip,ok,MU NEW PDC BIT WITH STABILIZED DRILING BHA; PU NEW MOTOR DUE TO WEAR. TIH TO 1270 M.,,,,,,"{""Depths"": [""1270 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",TRIPPING,"bosted, bosted riser, window, oriented, td"
15_9_19_A_1997_08_06.pdf,0:0,02:0,2135.0,driling - trip,ok,CONTINUED TO TIH TO 2135 M.,,,,,,"{""Depths"": [""2135 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"tih, completed, gas, drilstring, driling"
15_9_19_A_1997_08_06.pdf,02:0,03:0,210.0,driling - dril,ok,FILED DRILSTRING. CIRCULATED AT 1985 LPM /196 BAR ; ORIENTED BIT TO 65 DEG. RIGHT & RIH THROUGH CASING WINDOW.,,,,,,"{""Depths"": [], ""Measurements"": [""196 bar"", ""1985 lpm""], ""Time"": [], ""Equipment"": [""casing"", ""bit""]}",TRIPPING,"tih, completed, gas, drilstring, driling"
15_9_19_A_1997_08_06.pdf,03:0,04:30,3057.0,driling - trip,ok,COMPLETED TIH TO TD-3057 M. WASHED LAST STAND TO BOTOM - NO FIL.,,,,,,"{""Depths"": [""3057 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"tih, completed, gas, drilstring, driling"
15_9_19_A_1997_08_06.pdf,04:30,06:0,3057.0,driling - circulating con ditioning,ok,"TOK SCRS. INCREASE IN GAS TO 6,9 % - CORECTED. COMPLETED CIRCULATING BOTOMS UP PRIOR TO DRILING. GAS DECREASED TO 0,5 %. STARTED DRILING 8 1/2"" HOLE AT 0546 HRS.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [""0546 hrs""], ""Equipment"": []}",CIRCULATION,"tih, completed, gas, drilstring, driling"
15_9_19_A_1997_08_06.pdf,06:0,0:0,369.0,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 3057 - 369 M.",,,,,,"{""Depths"": [""369 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"tih, completed, gas, drilstring, driling"
15_9_19_A_1997_08_07.pdf,0:0,01:30,379.0,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 369 - 379 M. HAD INCREASING AMOUNT OF CAVINGS IN RETURNS.",,,,,,"{""Depths"": [""379 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"driled hole, increase, shakers, 390, bosted riser"
15_9_19_A_1997_08_07.pdf,01:30,03:30,379.0,driling - circulatin g conditioning,ok,CIRCULATED UNTIL SHAKERS CLEANED-UP BECAUSE OF INCREASE IN HOLE DRAG. BOSTED RISER & FLUSHED CHOKE/KIL LINES. FLOW RATE = 250 LPM. NOTE: EXCESIVE AMOUNT OF CUTINGS TO SURFACE; TOK 3 BOTOMS UP FOR SHAKERS TO CLEAN-UP.,,,,,,"{""Depths"": [], ""Measurements"": [""250 lpm""], ""Time"": [], ""Equipment"": []}",CIRCULATION,"driled hole, increase, shakers, 390, bosted riser"
15_9_19_A_1997_08_07.pdf,03:30,06:0,390.0,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 379 - 390 M.",,,,,,"{""Depths"": [""390 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"driled hole, increase, shakers, 390, bosted riser"
15_9_19_A_1997_08_07.pdf,06:0,17:0,3494.0,driling - dril,ok,DRILED 8 1/2' HOLE FROM 390 - 3494 M.,,,,,,"{""Depths"": [""3494 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"driled hole, increase, shakers, 390, bosted riser"
15_9_19_A_1997_08_07.pdf,17:0,18:0,3494.0,driling - circulatin g conditioning,ok,CIRCULATED UNTIL SHAKERS CLEANED UP BECAUSE OF INCREASE IN TORQUE + DRAG AND INCREASE OF PRESENCE OF CASINGS. BOSTED RISER.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""casing""]}",CIRCULATION,"driled hole, increase, shakers, 390, bosted riser"
15_9_19_A_1997_08_07.pdf,18:0,0:0,350.0,driling - dril,ok,DRILED 8 1/2' HOLE FROM 3494 - 350 M.,,,,,,"{""Depths"": [""350 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"driled hole, increase, shakers, 390, bosted riser"
15_9_19_A_1997_08_08.pdf,0:0,0:30,352.0,driling - dril,ok,DRILED 8 1/2' HOLE FROM 350 - 352 M.,,,,,,"{""Depths"": [""352 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"driled hole, flow check, bosted riser, bosted, hole"
15_9_19_A_1997_08_08.pdf,0:30,02:0,352.0,driling - circulating conditioning,ok,CIRCULATED UNTIL SHAKERS CLEANED UP BECAUSE OF INCREASE IN DRAG + IN PREPARATION TO ORIENT. BOSTED RISER. NOTE: EXCESIVE AMOUNT OF LARGE CASINGS TO SURFACE; TOK 2.5 X BOTOMS UP FOR SHAKERS TO CLEAN UP.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""casing""]}",CIRCULATION,"driled hole, flow check, bosted riser, bosted, hole"
15_9_19_A_1997_08_08.pdf,02:0,06:0,3573.0,driling - dril,ok,DRILED 8 1/2' HOLE FROM 352 - 3573 M. UNABLE TO STER DUE TO HANGING UP ON STABILIZERS AND FREQUENT STALING PROBLEMS.,,,,,,"{""Depths"": [""3573 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"driled hole, flow check, bosted riser, bosted, hole"
15_9_19_A_1997_08_08.pdf,06:0,15:0,3632.0,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 3573M TO 3632M. UNABLE TO STER TO ACHIVE TARGET.",,,,,,"{""Depths"": [""3573m"", ""3632m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"driled hole, flow check, bosted riser, bosted, hole"
15_9_19_A_1997_08_08.pdf,15:0,17:30,3632.0,driling - circulating conditioning,ok,"CIRC HOLE CLEAN. DROP CARBIDE, EST HOLE SIZE 10,47 IN. CAVINGS RATE AT 10 L/HR AFTER CIRC 1,5 BTM UP. BOSTED RISER.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"driled hole, flow check, bosted riser, bosted, hole"
15_9_19_A_1997_08_08.pdf,17:30,0:0,0.0,driling - trip,ok,"FLOW CHECK 10 MIN, OK. PUMP SLUG. POH. WEL SLICK. FLOW CHECK INSIDE SHOE AND BEFORE BHA ENTERED BOP. L/DOWN 1 DC, 2 STABILIZERS AND BIT.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop"", ""bit""]}",TRIPPING,"driled hole, flow check, bosted riser, bosted, hole"
15_9_19_A_1997_08_09.pdf,0:0,03:30,1040.0,driling - trip,ok,"MADE UP NEW BIT, SET AKO TO 1,5 DEGR TILT, UNLOAD MWD AND M/UP NEW JAR AND RIH TO 1040M.",,,,,,"{""Depths"": [""1040m""], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",TRIPPING,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,03:30,04:0,1040.0,driling - trip,ok,FIL DRIL PIPE AND TEST MWD. FAIL TO GET SIGNALS FROM MWD. RE-BOT MWD COMPUTER AND GOT SIGNALS OK.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,04:0,05:30,2160.0,driling - trip,ok,CONTINUE RIH TO 2160M.,,,,,,"{""Depths"": [""2160m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,05:30,06:0,2160.0,driling - other,ok,SLIP AND CUT DRILING LINE.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,06:0,06:30,2160.0,driling - other,ok,"CONTINUED TO SLIP AND CUT 3,5M DRILING LINE.",,,,,,"{""Depths"": [""5m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,06:30,07:0,2185.0,driling - trip,ok,ORIENTED TOL FACE AND ENTERCSG WINDOW. P/UP 4-5 T DRAG OUTSIDE WINDOW,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,07:0,10:30,3632.0,driling - trip,ok,RIH TO 3612M. WASHED DOWN TO BTM AT 3632M.,,,,,,"{""Depths"": [""3612m"", ""3632m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,10:30,14:30,3653.0,driling - dril,ok,"DRIL 8 1/2"" HOLE IN ORIENTED MODE FROM 3632 TO 3653M. NO SIGNALS FROM MWD.",,,,,,"{""Depths"": [""3653m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,14:30,16:30,2653.0,interuption - repair,fail,CIRC UNTIL SHAKERS CLEARED UP. BOSTED RISER.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,16:30,18:30,270.0,interuption - repair,fail,"FLOW CHECK, OK. PUMP SLUG. POH TO CHANGE MWD.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,18:30,19:0,270.0,interuption - repair,fail,ATEMPT TO GET COMUNICATION WITH MWD WITHOUT SUCES.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,19:0,21:0,120.0,interuption - repair,fail,PUMP SLUG. POH. GOT 15 T DRAG AT 120M.,,,,,,"{""Depths"": [""120m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,21:0,21:30,120.0,interuption - repair,fail,"CIRC 1,25 BTM UP AT 120M. BOST RISER. GOT FAIR AMOUNT OF LARGE SIZE TYPE CAVINGS OVER SHAKERS.",,,,,,"{""Depths"": [""120m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_09.pdf,21:30,0:0,0.0,interuption - repair,fail,"FLOW CHECK, OK CONTINUE POH AND L/DOWN MWD AND BIT. START RELOAD NEW MWD.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",OTHER,"mwd, signals, got, slip cut, flow check"
15_9_19_A_1997_08_10.pdf,0:0,0:30,0.0,interuption - repair,fail,CONTINUE CHANGE MWD AND LOAD SAME. M/UP NEW BIT.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",OTHER,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_10.pdf,0:30,04:0,2160.0,interuption - repair,fail,RIH TO CSG WINDOW AT 2160M. TESTED MWD OK AT 100M.,,,,,,"{""Depths"": [""2160m"", ""100m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_10.pdf,04:0,04:30,2185.0,interuption - repair,fail,FIL PIPE AND ORIENTED TOL FACE AND ENTER INTO CSG WINDOW WITHOUT OBSTRUCTIONS.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_10.pdf,04:30,06:0,3056.0,interuption - repair,fail,CONTINUED RIH TO CURENT DEPTH 3085M.,,,,,,"{""Depths"": [""3085m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_10.pdf,06:0,08:0,3653.0,interuption - repair,fail,CONTINUED RIH TO 3640M. WASH TO BTM AT 3653M. NO FIL.,,,,,,"{""Depths"": [""3653m"", ""3640m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_10.pdf,08:0,1:30,3673.0,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 3653 - 3673M. FLOW CHECK DRILING BREAK AT FROM 3670M - 3673M.",,,,,,"{""Depths"": [""3670m"", ""3673m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_10.pdf,1:30,12:30,3673.0,driling - circulating conditioning,ok,CIRC FOR GEOLOGHICAL SAMPLES.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_10.pdf,12:30,19:0,3724.0,driling - dril,ok,CONTINUED DRILING FROM 3673M - 3724M. FLOW CHECK AT 3717M.,,,,,,"{""Depths"": [""3717m"", ""3724m"", ""3673m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_10.pdf,19:0,20:0,3724.0,driling - circulating conditioning,ok,CIRC FOR GEOLOGHICAL SAMPLES.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_10.pdf,20:0,0:0,3752.0,driling - dril,ok,CONTINUED DRILING FROM 3724M - 3752M.,,,,,,"{""Depths"": [""3752m"", ""3724m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"samples, csg window, flow check, window, circ"
15_9_19_A_1997_08_11.pdf,0:0,06:0,3783.0,driling - dril,ok,CONTINUED DRILING F/3752 - 3783M. USED CONSTANT PARAMETERS TO SPOT DRILING BREAK.,,,,,,"{""Depths"": [""3783m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_11.pdf,06:0,08:30,379.0,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 3783M - 379M. DRILING BREAK 3796 - 379M.",,,,,,"{""Depths"": [""379m"", ""3783m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_11.pdf,08:30,10:0,379.0,formation evaluation - circulation sample s,ok,CIRC FOR GEOLOGICAL SAMPLES. BOSTED RISER.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_11.pdf,10:0,12:30,3810.0,driling - dril,ok,CONTINUED DRILING FROM 379M - 3810M.,,,,,,"{""Depths"": [""3810m"", ""379m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_11.pdf,12:30,14:0,3810.0,formation evaluation - circulation sample s,ok,CIRC FOR GEOLOGICAL SAMPLES. BOSTED RISER.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_11.pdf,14:0,15:30,3820.0,driling - dril,ok,CONTINUED DRILING FROM 3810M - 3820M.,,,,,,"{""Depths"": [""3820m"", ""3810m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_11.pdf,15:30,16:0,3820.0,formation evaluation - circulation sample s,ok,CIRC FOR GEOLGICAL SAMPLE.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_11.pdf,16:0,17:0,3823.0,driling - dril,ok,CONTINUED DRILING FROM 3820M - 3823M.,,,,,,"{""Depths"": [""3820m"", ""3823m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_11.pdf,17:0,18:30,3823.0,driling - circulating conditioning,ok,CIRC HOLE CLEAN. BOSTED RISER.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_11.pdf,18:30,0:0,978.0,driling - trip,ok,"FLOW CHECK, OK. PUMP SLUG AND POH. HOLE IN GOD CONDITION.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"circ, continued driling, bosted riser, bosted, driling"
15_9_19_A_1997_08_12.pdf,0:0,01:30,0.0,driling - trip,ok,CONTINUED POH TO SURFACE.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,01:30,02:0,0.0,driling - trip,ok,"CHANGED BIT. SET AKO TO 0,6 DEGR. FUNCTION TEST SHEAR RAM FROM YELOW POD.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",OTHER,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,02:0,02:30,0.0,formation evaluation - log,ok,DUMP MEMORY ON MWD.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,02:30,03:30,340.0,driling - trip,ok,RIH TO GET BHA BELOW BOP.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",TRIPPING,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,03:30,04:0,340.0,driling - bop activities,ok,TEST BOP FUNCTIONS FROM YELOW POD. AL OK.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",PRESSURE_TEST,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,04:0,06:0,204.0,driling - trip,ok,"CONTINUED RIH TO CURENT DEPTH 204M. FIL PIPE, TESTED MWD AT 100M .",,,,,,"{""Depths"": [""100m"", ""204m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,06:0,09:30,3823.0,driling - trip,ok,CONTINUED RIH. BREAK CIRC AND WASH LAST STAND TO BTM. CIRC TO CLEAR STEL DEBRIS OF BTM.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,09:30,12:0,3837.0,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 3823M - 3837M. MWD INDICATE SAND AT 382M",,,,,,"{""Depths"": [""3823m"", ""3837m"", ""382m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,12:0,14:0,3837.0,formation evaluation - circulation sample s,ok,CIRC FOR GEOLOGICAL SAMPLES.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,14:0,20:30,0.0,driling - trip,ok,"FLOW CHECK, OK. PUMP SLUG. POH. FLOW CHECKED AT 2163M AND WITH BHA BELOW BOP.",,,,,,"{""Depths"": [""2163m""], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",TRIPPING,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,20:30,21:0,0.0,driling - trip,ok,LAYED OUT BIT AND DOWNLOADED MWD.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",OTHER,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,21:0,23:30,0.0,formation evaluation - trip,ok,MADE UP 27M COREBAREL AND PDC CORHEAD.,,,,,,"{""Depths"": [""27m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"circ, mwd, yelow pod, yelow, pod"
15_9_19_A_1997_08_12.pdf,23:30,0:0,10.0,formation evaluation - trip,ok,STARTED TO RIH WITH CORING BHA.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"circ, mwd, yelow pod, yelow, pod"
