file_name,Start time,End time,End Depth mMD,Main - Sub Activity,State,Remark,Depth mMD,Depth mTVD,Sub Equip - Syst Class,Operation Downtime (min),Equipment Repaired
15_9_19_A_1997_08_10.pdf,20:0,0:0,3752,driling - dril,ok,CONTINUED DRILING FROM 3724M - 3752M.,,,,,
15_9_19_A_1997_08_11.pdf,0:0,06:0,3783,driling - dril,ok,CONTINUED DRILING F/3752 - 3783M. USED CONSTANT PARAMETERS TO SPOT DRILING BREAK.,,,,,
15_9_19_A_1997_08_11.pdf,06:0,08:30,379,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 3783M - 379M. DRILING BREAK 3796 - 379M.",,,,,
15_9_19_A_1997_08_11.pdf,08:30,10:0,379,formation evaluation - circulation sample s,ok,CIRC FOR GEOLOGICAL SAMPLES. BOSTED RISER.,,,,,
15_9_19_A_1997_08_11.pdf,10:0,12:30,3810,driling - dril,ok,CONTINUED DRILING FROM 379M - 3810M.,,,,,
15_9_19_A_1997_08_11.pdf,12:30,14:0,3810,formation evaluation - circulation sample s,ok,CIRC FOR GEOLOGICAL SAMPLES. BOSTED RISER.,,,,,
15_9_19_A_1997_08_11.pdf,14:0,15:30,3820,driling - dril,ok,CONTINUED DRILING FROM 3810M - 3820M.,,,,,
15_9_19_A_1997_08_11.pdf,15:30,16:0,3820,formation evaluation - circulation sample s,ok,CIRC FOR GEOLGICAL SAMPLE.,,,,,
15_9_19_A_1997_08_11.pdf,16:0,17:0,3823,driling - dril,ok,CONTINUED DRILING FROM 3820M - 3823M.,,,,,
15_9_19_A_1997_08_11.pdf,17:0,18:30,3823,driling - circulating conditioning,ok,CIRC HOLE CLEAN. BOSTED RISER.,,,,,
15_9_19_A_1997_08_11.pdf,18:30,0:0,978,driling - trip,ok,"FLOW CHECK, OK. PUMP SLUG AND POH. HOLE IN GOD CONDITION.",,,,,
15_9_19_A_1997_08_12.pdf,0:0,01:30,0,driling - trip,ok,CONTINUED POH TO SURFACE.,,,,,
15_9_19_A_1997_08_12.pdf,01:30,02:0,0,driling - trip,ok,"CHANGED BIT. SET AKO TO 0,6 DEGR. FUNCTION TEST SHEAR RAM FROM YELOW POD.",,,,,
15_9_19_A_1997_08_12.pdf,02:0,02:30,0,formation evaluation - log,ok,DUMP MEMORY ON MWD.,,,,,
15_9_19_A_1997_08_12.pdf,02:30,03:30,340,driling - trip,ok,RIH TO GET BHA BELOW BOP.,,,,,
15_9_19_A_1997_08_12.pdf,03:30,04:0,340,driling - bop activities,ok,TEST BOP FUNCTIONS FROM YELOW POD. AL OK.,,,,,
15_9_19_A_1997_08_12.pdf,04:0,06:0,204,driling - trip,ok,"CONTINUED RIH TO CURENT DEPTH 204M. FIL PIPE, TESTED MWD AT 100M .",,,,,
15_9_19_A_1997_08_12.pdf,06:0,09:30,3823,driling - trip,ok,CONTINUED RIH. BREAK CIRC AND WASH LAST STAND TO BTM. CIRC TO CLEAR STEL DEBRIS OF BTM.,,,,,
15_9_19_A_1997_08_12.pdf,09:30,12:0,3837,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 3823M - 3837M. MWD INDICATE SAND AT 382M",,,,,
15_9_19_A_1997_08_12.pdf,12:0,14:0,3837,formation evaluation - circulation sample s,ok,CIRC FOR GEOLOGICAL SAMPLES.,,,,,
15_9_19_A_1997_08_12.pdf,14:0,20:30,0,driling - trip,ok,"FLOW CHECK, OK. PUMP SLUG. POH. FLOW CHECKED AT 2163M AND WITH BHA BELOW BOP.",,,,,
15_9_19_A_1997_08_12.pdf,20:30,21:0,0,driling - trip,ok,LAYED OUT BIT AND DOWNLOADED MWD.,,,,,
15_9_19_A_1997_08_12.pdf,21:0,23:30,0,formation evaluation - trip,ok,MADE UP 27M COREBAREL AND PDC CORHEAD.,,,,,
15_9_19_A_1997_08_12.pdf,23:30,0:0,10,formation evaluation - trip,ok,STARTED TO RIH WITH CORING BHA.,,,,,
15_9_19_A_1997_08_13.pdf,0:0,04:30,3212,formation evaluation - trip,ok,"CONT RIH WITH CORING BHA. FIL PIPE AT CSG WINDOW. RIH PAS WINDOW AND PUL BACK INTO CSG WITH COREBAREL, OK. CONT RIH TO 3212M. WORK AWAY 15T OBSTRUCTION AT 308M AND 3174M. DID NOT GET CORECT AMOUNT OF MUD IN RETURNS.",,,,,
15_9_19_A_1997_08_13.pdf,04:30,05:0,3212,formation evaluation - cor e,ok,"BREAK CIRC AND FILED PIPE TO EARLY. FLOAT VALVE NOT OPERATING CORECT. CIRC 1 STRING CONTENT AND GOT 6.6% GASPEAK FROM 65M. FLO W CHECK, OK.",,,,,
15_9_19_A_1997_08_13.pdf,05:0,06:0,303,formation evaluation - trip,ok,CONTINUE RIH. STOD UP WITH 15T AT 3287M. REAMED OBSTRUCTION. CONT RIH AND STOD UP AT 303M. CURENTLY REAMING AWAY OBSTRUCTIO N.,,,,,
15_9_19_A_1997_08_13.pdf,06:0,16:30,3820,formation evaluation - trip,ok,WASH AND REAM TIGHT HOLE FROM 303 - 3820M WITH COREBAREL BHA.,,,,,
15_9_19_A_1997_08_13.pdf,16:30,18:0,3820,formation evaluation - cir culating conditioning,ok,CIRCULATED BTMS UP AT 3820M.,,,,,
15_9_19_A_1997_08_13.pdf,18:0,20:0,3837,formation evaluation - trip,ok,CONTINUED WASH AND REAM TIGHT HOLE FROM 3820M - 3837M.,,,,,
15_9_19_A_1997_08_13.pdf,20:0,20:30,3837,formation evaluation - cir culating conditioning,ok,TAG BTM AND SPACED OUT. DROP BAL AND SEATED SAME WITH 14 BAR OVER PRESURE. TAKE SCR'S.,,,,,
15_9_19_A_1997_08_13.pdf,20:30,0:0,3849,formation evaluation - cor e,ok,START CORING FROM 3837-3849M. STALED OUT ON BTM TWICE DURING FIRST 2M CORING. PULED OF BTM AND RE-STARTED.,,,,,
15_9_19_A_1997_08_14.pdf,0:0,01:30,3854,formation evaluation - core,ok,"CONTINUED CUT CORE FROM 3849 - 3854M. CORE JAMED, TORQUE DROPED OF AND PRESURE DEGREASED. ATEMPT TO RESTART CORING, NOT ABLE TO OBTAIN TORQUE ON BTM.",,,,,
15_9_19_A_1997_08_14.pdf,01:30,06:0,124,formation evaluation - trip,ok,"FLOW CHECK, OK. PUMP SLUG AND POH. HAD 15T OVER PUL AT 3278 AND 3269M. FLOW CHECKED INSIDE CSG WINDOW, OK. CONT PO H. CURENT DEPTH AT REPORT TIME, 124M.",,,,,
15_9_19_A_1997_08_14.pdf,06:0,08:30,0,formation evaluation - trip,ok,"CONTINUED POH TO SURFACE. PULED LAST 40M WITH RESTRICTED SPED, 6 MIN/STAND. FLOW CHECKED BEFORE PULED BHA.",,,,,
15_9_19_A_1997_08_14.pdf,08:30,09:30,0,formation evaluation - trip,ok,"RETRIEVED CORE NO 1, 95 % RECOVERY.",,,,,
15_9_19_A_1997_08_14.pdf,09:30,13:0,0,formation evaluation - trip,ok,"BREAK CH AND CHANGED AL STABS FROM 8 15/16"" TO 8 3/8"" ON CORE BAREL MADE UP CORE HEAD.",,,,,
15_9_19_A_1997_08_14.pdf,13:0,18:0,2161,formation evaluation - trip,ok,RIH TO CSG WINDOW AT 2161M. FIL STRING EACH 100M.,,,,,
15_9_19_A_1997_08_14.pdf,18:0,19:0,2161,driling - other,ok,"SLIP AND CUT 29,3M DRILING LINE.",,,,,
15_9_19_A_1997_08_14.pdf,19:0,2:0,3830,formation evaluation - trip,ok,CONTINUED RIH TO 3830M. BREAK CIRC.,,,,,
15_9_19_A_1997_08_14.pdf,2:0,2:30,3854,formation evaluation - trip,ok,REAM TO BTM 3854M. 2M HARD FIL. TAG BTM 3 TIMES AND SPACED OUT STRING,,,,,
15_9_19_A_1997_08_14.pdf,2:30,23:0,3854,formation evaluation - circulating conditioning,ok,DROP BAL AND SEATED SAME IN COREBAREL WITH 17 BAR PRES INCREASE. TAKE SCR'S.,,,,,
15_9_19_A_1997_08_14.pdf,23:0,0:0,3858,formation evaluation - core,ok,START CUT CORE NO 2 FROM 3854 - 3858M.,,,,,
15_9_19_A_1997_08_15.pdf,0:0,01:30,381,formation evaluation - cor e,ok,CONTINUED CORING FROM 3858 - 381M. TOTAL CUT 27M.,,,,,
15_9_19_A_1997_08_15.pdf,01:30,02:0,3852,formation evaluation - trip,ok,"FLOW CHECKED, OK. LAID DOWN SPACER PUP JT. PUMP SLUG.",,,,,
15_9_19_A_1997_08_15.pdf,02:0,06:0,780,formation evaluation - trip,ok,"POH. FLOW CHECKED INSIDE CSG WINDOW, OK. CURENT DEPTH AT REPORT TIME, 780M.",,,,,
15_9_19_A_1997_08_15.pdf,06:0,09:0,0,formation evaluation - trip,ok,CONTINUED POH WITH CORE NO 2. REDUCED SPED LAST 40M. HELD SAFETY BRIEF BEFORE PUL CORE BAREL TO DRIL FLOR. HAD 20 PM H 2S IN COREBAREL. PERSONEL PUT ON PROTECTION EQUIPMENT BEFORE START LAYING DOWN CORE.,,,,,
15_9_19_A_1997_08_15.pdf,09:0,10:30,0,formation evaluation - trip,ok,"RETRIVED CORE NO 2, 10 % RECOVERY. MAX 5 PM H2S WHEN RETRIVING CORE.",,,,,
15_9_19_A_1997_08_15.pdf,10:30,12:30,0,formation evaluation - trip,ok,M/UP COREBAREL AND COREHEAD. SERVICED COREBAREL.,,,,,
15_9_19_A_1997_08_15.pdf,12:30,15:30,2160,formation evaluation - trip,ok,RIH TO CSG WINDOW AT 2161M. BREAK CIRC EACH 100 M.,,,,,
15_9_19_A_1997_08_15.pdf,15:30,16:0,2160,formation evaluation - wai t,ok,"HELD SAFETY METING WITH AL PERSONEL WITH H2S GAS, GAS PROCEDYRES AND CONTINGENCIES.",,,,,
15_9_19_A_1997_08_15.pdf,16:0,18:30,3876,formation evaluation - trip,ok,CONTINUED RIH TO 3876M.,,,,,
15_9_19_A_1997_08_15.pdf,18:30,20:30,3876,formation evaluation - circ ulating conditioning,ok,"CIRC BTM'S UP IN ORDER TO CLEAN WEL FOR GAS. MAX PEAK FROM PREVIOUS CORING; 15,2 %. CIRC GAS LEVEL DOWN TO 0,9 %.",,,,,
15_9_19_A_1997_08_15.pdf,20:30,21:0,381,formation evaluation - trip,ok,"ROTATE AND WASH TO BTM AT 381,5M. SPACED OUT STRING.",,,,,
15_9_19_A_1997_08_15.pdf,21:0,21:30,381,formation evaluation - circ ulating conditioning,ok,DROP BAL AND SEATED SAME IN COREBAREL WITH 17 BAR PRES INCREASE. TAKE SCR'S.,,,,,
15_9_19_A_1997_08_15.pdf,21:30,23:0,3908,formation evaluation - cor e,ok,"CUT CORE NO 3 FROM 381,5 TO 3908,5M.",,,,,
15_9_19_A_1997_08_15.pdf,23:0,23:30,3820,formation evaluation - trip,ok,"PUMP OUT OF HOLE TO 3820M. HAD 45 T OVER PUL AT CONECTION AT 380M. ROTATE STRING AND HAD NO EXCESIVE TORQUE TO BREAK ROTATI ON, NORMAL PUMP PRESURES INDICATING GEOMETRICAL OBSTRUCTION.",,,,,
15_9_19_A_1997_08_15.pdf,23:30,0:0,3820,formation evaluation - circ ulating conditioning,ok,CIRC TO CLEAN OUT CORING GAS.,,,,,
15_9_19_A_1997_08_16.pdf,0:0,02:0,3820,formation evaluation - circulating conditioning,ok,"CONTINUED CIRC BTM'S UP. MAX GAS FROM CORING 12,75 % DECLINED TO 2,8 %",,,,,
15_9_19_A_1997_08_16.pdf,02:0,06:0,1412,formation evaluation - trip,ok,FLOW CHECKED OK. PUMP SLUG AND POH. FLOW CHECKED INSIDE CSG WINDOW.OK CURENT DEPTH AT REPORT TIME 1412M.,,,,,
15_9_19_A_1997_08_16.pdf,06:0,08:30,0,formation evaluation - trip,ok,CONTINUED POH WITH CORE NO 3. FLOW CHECKED AT CSG WINDOW AND BEFORE PULING BHA INTO BOP.,,,,,
15_9_19_A_1997_08_16.pdf,08:30,10:0,0,formation evaluation - trip,ok,"RETRIEVED CORE NO 3. INITIAL TOP OF CORE HAD 80 PM H2S GAS CONTENT WHICH DISPERSED, CHECKS WHILE RETRIEVING WERE 10 PM DOWN TO 0 PM. 9,6 % CORE RECOVERY.",,,,,
15_9_19_A_1997_08_16.pdf,10:0,1:30,0,formation evaluation - trip,ok,SERVICED CORE BAREL AND MADE UP COREBAREL WITH INERBAREL.,,,,,
15_9_19_A_1997_08_16.pdf,1:30,17:30,3820,formation evaluation - trip,ok,RIH TO 3820M. BROKE CIRC EACH 100M.,,,,,
15_9_19_A_1997_08_16.pdf,17:30,18:30,3908,formation evaluation - trip,ok,"WASH AND ROTATE FROM 3820 TO BTM AT 3908,5M.",,,,,
15_9_19_A_1997_08_16.pdf,18:30,20:0,3908,formation evaluation - circulating conditioning,ok,"CIRC BTM'S UP IN ORDER TO CLEAN WEL FOR GAS. MAX GAS 4,5 %, DECLINED TO 1 %.",,,,,
15_9_19_A_1997_08_16.pdf,20:0,21:0,3908,formation evaluation - circulating conditioning,ok,DROP BAL AND SPACE OUT STRING. SEATED BAL IN COREBAREL WITH 17 BAR PRESURE INCREASE. TAKE SCR'S.,,,,,
15_9_19_A_1997_08_16.pdf,21:0,23:0,3935,formation evaluation - core,ok,"CUT CORE NO 4 FROM 3908,5 TO 3935,5M. MAX GAS FROM CORING 9%.",,,,,
15_9_19_A_1997_08_16.pdf,23:0,0:0,3820,formation evaluation - trip,ok,BROKE CORE ON 3RD ATEMPT HOLDING 16T OVER PUL. PUMPED AND ROTATED SLOWLY WHILE PULING BACK TO 3820M.,,,,,
15_9_19_A_1997_08_17.pdf,0:0,02:0,3820,formation evaluation - circulating conditio ning,ok,"CIRCULATED BTM UP TO CLEAN WEL FOR CORING GAS. MAX GAS 0,7 %",,,,,
15_9_19_A_1997_08_17.pdf,02:0,06:0,195,formation evaluation - trip,ok,"FLOW CHECKED, OK. PUMP SLUG AND POH. FLOW CHECKED INSIDE CSG WINDOW, OK. CURENT DEPTH AT REPORT TI ME 195M.",,,,,
15_9_19_A_1997_08_17.pdf,06:0,09:0,0,formation evaluation - trip,ok,"CONTINUED TO POH. FLOW CHECKED BEFORE PULING BHA INTO BOP, OK.",,,,,
15_9_19_A_1997_08_17.pdf,09:0,10:30,0,formation evaluation - trip,ok,"RETRIEVED CORE NO 4. 96,3 % RECOVERY. NO H2S GAS PRESENT IN COREBAREL",,,,,
15_9_19_A_1997_08_17.pdf,10:30,1:0,0,formation evaluation - trip,ok,MADE UP NEW COREHEAD AND INERBAREL. SERVICED COREBAREL.,,,,,
15_9_19_A_1997_08_17.pdf,1:0,17:0,3847,formation evaluation - trip,ok,RIH WITH COREBAREL TO 3847M. BROKE CIRCULATION EACH 100M.,,,,,
15_9_19_A_1997_08_17.pdf,17:0,17:30,3935,formation evaluation - trip,ok,"WASHED AND ROTATED FROM 3847M TO 3935,5M.",,,,,
15_9_19_A_1997_08_17.pdf,17:30,18:30,3935,formation evaluation - circulating conditio ning,ok,TAGED BTM AND SPACED OUT. SEATED BAL IN BAL SEAT WITH 26 BAR PRESURE INCREASED. RECORDED SCR'S.,,,,,
15_9_19_A_1997_08_17.pdf,18:30,20:30,3962,formation evaluation - core,ok,"CUT CORE NO 5 FROM 3935,5M TO 3962,5M. BROKE CORE WITH 1 TON OVER PUL.",,,,,
15_9_19_A_1997_08_17.pdf,20:30,2:0,3820,formation evaluation - trip,ok,PUMPED AND ROTATED UP TO 3820M.,,,,,
15_9_19_A_1997_08_17.pdf,2:0,23:30,2820,formation evaluation - circulating conditio ning,ok,"CIRCULATED BTM UP TO CLEAN WEL FROM CORING GAS. MAX GAS 2,1 % DECLINED TO 0,8 %.",,,,,
15_9_19_A_1997_08_17.pdf,23:30,0:0,360,formation evaluation - trip,ok,"FLOW CHECKED, OK. PUMPED SLUG AND POH TO 360M AT 240 HRS.",,,,,
15_9_19_A_1997_08_18.pdf,0:0,06:0,25,formation evaluation - trip,ok,"CONTINUED POH. FLOW CHECKED AT CSG WINDOW AND BEFORE BHA ENTERED BOP. CHECKED COREBAREL FOR H2S GAS, NO GAS PR ESENT.",,,,,
15_9_19_A_1997_08_18.pdf,06:0,07:0,0,formation evaluation - trip,ok,RECOVERED CORE NO 5. 102 % RECOVERY. NO H2S GAS DETECTED FROM COREBAREL.,,,,,
15_9_19_A_1997_08_18.pdf,07:0,08:30,0,formation evaluation - trip,ok,"MADE UP COREHEAD AND INERBAREL, SERVICED COREBAREL.",,,,,
15_9_19_A_1997_08_18.pdf,08:30,13:30,3905,formation evaluation - trip,ok,RIH WITH COREBAREL TO 3905M. BROKE CIRCULATION EACH 100M.,,,,,
15_9_19_A_1997_08_18.pdf,13:30,14:30,3962,formation evaluation - trip,ok,WASHED AND ROTATED FROM 3905M TO 3962M.,,,,,
15_9_19_A_1997_08_18.pdf,14:30,15:0,3962.5,formation evaluation - circulating conditioning,ok,"TAGED BTM AT 3962,5M AND SPACED OUT. SEATED BAL IN BAL SEAT WITH 29 BAR PRESURE INCREASE. RECORDED SCR'S",,,,,
15_9_19_A_1997_08_18.pdf,15:0,17:30,390,formation evaluation - core,ok,"CUTED CORE NO 6 FROM 3962,5M TO 390M. BROKE CORE WITH 10 T OVER PUL.",,,,,
15_9_19_A_1997_08_18.pdf,17:30,18:30,3820,formation evaluation - trip,ok,PUMPED AND ROTATED UP TO 3820M.,,,,,
15_9_19_A_1997_08_18.pdf,18:30,20:30,3820,formation evaluation - circulating conditioning,ok,"CIRCULATED BTM UP TO CLEAN WEL FROM CORING GAS. MAX GAS 1,7 % DECLINED TO 0,8 %.",,,,,
15_9_19_A_1997_08_18.pdf,20:30,0:0,140,formation evaluation - trip,ok,"FLOW CHECKED , OK. PUMPED SLUG AND POH TO 140M AT 240 HRS. HAD FLICKERS ON WEIGHT INDICATOR AT 2725 AND 2472M, MAX 2 T OVER PUL FLOW CHECKED IN CSG WINDOW, OK.",,,,,
15_9_19_A_1997_08_19.pdf,0:0,02:0,0,formation evaluation - trip,ok,"CONTINUED POH. FLOW CHECKED, OK, BEFORE BHA ENTERED BOP. HELD RESTRICTED SPED FROM 40M AND TO SURFACE.",,,,,
15_9_19_A_1997_08_19.pdf,02:0,03:0,0,formation evaluation - trip,ok,RECOVERED CORE NO 6. 10.5 % RECOVERY.,,,,,
15_9_19_A_1997_08_19.pdf,03:0,04:30,26,formation evaluation - trip,ok,"MADE UP NEW COREHEAD AND INERBAREL, SERVICED COREBAREL.",,,,,
15_9_19_A_1997_08_19.pdf,04:30,06:0,60,formation evaluation - trip,ok,RIH WITH COREBAREL TO 60M.,,,,,
15_9_19_A_1997_08_19.pdf,06:0,07:30,2162,formation evaluation - trip,ok,CONTINUED RIH TO CSG WINDOW. BROKE CIRCULATION.,,,,,
15_9_19_A_1997_08_19.pdf,07:30,08:30,2162,driling - other,ok,"SLIP AND CUT 36,6 M DRILING LINE.",,,,,
15_9_19_A_1997_08_19.pdf,08:30,1:0,3924,formation evaluation - trip,ok,CONTINUED RIH TO 3924M.,,,,,
15_9_19_A_1997_08_19.pdf,1:0,19:30,390,formation evaluation - trip,ok,PUMPED AND ROTATED FROM 3924M TO 393M. REAMED TIGHT SPOT AT 393M TO 3936M. FREQUENTLY STALED STRING AND HAD MAX 90T OVE RPUL. CONTINUED REAMING TO BTM AT 390M WITH STALING CONDITIONS.,,,,,
15_9_19_A_1997_08_19.pdf,19:30,20:30,390,formation evaluation - circula ting conditioning,ok,TAGED BTM AT 390M AND SPACED OUT. SEATED BAL IN BAL SEAT WITH 18 BAR PRESURE INCREASE. RECORDED SCR'S.,,,,,
15_9_19_A_1997_08_19.pdf,20:30,23:30,4017,formation evaluation - core,ok,CUTED CORE NO 7 FROM 390M TO 4017M. BROKE CORE WITH NO SIGNIFICANT OVERPUL.,,,,,
15_9_19_A_1997_08_19.pdf,23:30,0:0,390,formation evaluation - trip,ok,PUMPED AND ROTATED UP TO 390M.,,,,,
15_9_19_A_1997_08_20.pdf,0:0,01:0,3820,formation evaluation - trip,ok,CONTINUED PUMPING AND ROTATION UP TO 3820M.,,,,,
15_9_19_A_1997_08_20.pdf,01:0,03:30,3820,formation evaluation - circ ulating conditioning,ok,"CIRCULATED BTM UP TO CLEAN WEL FROM CORING GAS. MAX GAS 2,9 % DECLINED TO 0,15 %. FLOW CHECKED, OK.",,,,,
15_9_19_A_1997_08_20.pdf,03:30,06:0,2546,formation evaluation - trip,ok,PUMPED SLUG. POH WITH CORE NO 7. CURENT DEPTH AT REPORT TIME 2546 M.,,,,,
15_9_19_A_1997_08_20.pdf,06:0,09:30,0,formation evaluation - trip,ok,"CONTINUED POH WITH CORE NO 7. FLOW CHECKED IN CSG WINDOW AND BEFORE BHA ENTERED BOP, OK.",,,,,
15_9_19_A_1997_08_20.pdf,09:30,10:30,0,formation evaluation - trip,ok,"RECOVERED CORE NO 7. 98,9 % RECOVERY. NO H2S GAS PRESENT IN COREBAREL",,,,,
15_9_19_A_1997_08_20.pdf,10:30,12:30,0,formation evaluation - core,ok,SERVICE BREAK AND LAID DOWN COREBAREL.,,,,,
15_9_19_A_1997_08_20.pdf,12:30,13:0,107,driling - bop activities,ok,MADE UP BOP TEST PLUG AND INSTALED SAME IN WELHEAD.,,,,,
15_9_19_A_1997_08_20.pdf,13:0,14:0,107,driling - bop activities,ok,TESTED BOP AND PLUG TO 34 BAR/5 MIN AND 345 BAR/10 MIN. USED YELOW POD.,,,,,
15_9_19_A_1997_08_20.pdf,14:0,14:30,107,driling - bop/welhead equipment,fail,"ATEMPTED TO TEST UIBOP, VALVE LEAKED. RIGED DOWN TEST LINE.",,,,,
15_9_19_A_1997_08_20.pdf,14:30,17:0,107,driling - bop activities,ok,CONTINUED TEST BOP FROM YELOW POD. TESTED AL VALVES AND PIPE RAMS TO 34/345 BAR FOR 5/10 MIN. TESTED BOTH ANULARS TO 34/241 BA RS. FUNCTION TESTED WITH BLUE POD FROM TP REMOTE PANEL. AL WHILST REPAIR ON UIBOP.,,,,,
15_9_19_A_1997_08_20.pdf,17:0,18:0,0,driling - bop/welhead equipment,ok,RETRIVED TEST PLUG. LAID DOWN STABILIZER STAB AND TEST PLUG.,,,,,
15_9_19_A_1997_08_20.pdf,18:0,0:0,0,interuption - repair,fail,"CHANGED OUT UIBOP ON TDS. RENEWED SAVER SUB AND NEW PIPEHANDLER HANGER UIBOP ACTUATOR, CRANK LEVER, ACTUATOR ROLERS.",,,,,
15_9_19_A_1997_08_21.pdf,0:0,0:30,0,interuption - repair,fail,CONTINUED TO ASEMBLE AND ADJUST LEVER FOR UIBOP ACTUATOR.,,,,,
15_9_19_A_1997_08_21.pdf,0:30,01:30,0,driling - bop activities,ok,"CONTINUED TEST ON UIBOP AND LIBOP TO 34/345 BAR 5/10 MIN, OK.",,,,,
15_9_19_A_1997_08_21.pdf,01:30,03:30,0,driling - trip,ok,CHANGED MWD. SET NAVIDRIL AKO TO 0 DEGR. LOAD MWD AND MADE UP BIT.,,,,,
15_9_19_A_1997_08_21.pdf,03:30,06:0,630,driling - trip,ok,RIH TO CURENT DEPTH 630M.,,,,,
15_9_19_A_1997_08_21.pdf,06:0,13:0,3824,driling - trip,ok,"CONTINUED RIH WITH DRILING BHA TO 3824M. BROKE CIRCULATION EACH 100M PERFORMED CHECK SHOTS WITH NEW MWD AT 3794M A ND 3805M, OK.",,,,,
15_9_19_A_1997_08_21.pdf,13:0,21:30,4017,formation evaluation - l og,ok,WASHED AND ROTATED WHILST LOGING CORED INTERVAL WITH MWD FROM 3805M TO 403M.,,,,,
15_9_19_A_1997_08_21.pdf,21:30,0:0,4039,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 4017M TO 4039M.",,,,,
15_9_19_A_1997_08_22.pdf,0:0,06:0,4087,driling - dril,ok,CONTINUED DRILING FROM 4039M TO 4087M. NORMAL AMOUNT OF CUTINGS IN RETURNS WITH APROX 5% SMAL SIZE CAVINGS.,,,,,
15_9_19_A_1997_08_22.pdf,06:0,1:0,4131,driling - dril,ok,"DRILED 8 1/2"" HOLE FROM 4087M TO 4131M.",,,,,
15_9_19_A_1997_08_22.pdf,1:0,15:0,4131,formation evaluation - circulating conditio ning,ok,CIRCULATED AND CONDITIONED HOLE AND MUD FOR LOGING.,,,,,
15_9_19_A_1997_08_22.pdf,15:0,23:30,0,driling - trip,ok,"FLOWCHECKED, PUMPED SLUG, AND POH. DUMPED MWD MEMORY. L/D MWD AND MOTOR.",,,,,
15_9_19_A_1997_08_22.pdf,23:30,0:0,0,formation evaluation - log,ok,R/U ATLAS WIRELINE.,,,,,
15_9_19_A_1997_08_23.pdf,0:0,06:0,0,interuption - ot her,fail,FINISHED R/U ATLAS. RIH WITH FIRST LOG RUN: HDIL-MAC-DGR-CHT. LOGING TOL STOD UP AT 275M. ATEMPTED TO WORK PAST W/O SUCES - TOL S TOD UP AT SAME PLACE AND PICKED UP CLEANLY EACH TIME. LOGED OUT FROM 275M.,,,,,
15_9_19_A_1997_08_23.pdf,06:0,08:0,0,interuption - ot her,fail,FINISHED LOGING RUN #1: HDIL-MAC-DGR-CHT. R/D LOGING TOLS.,,,,,
15_9_19_A_1997_08_23.pdf,08:0,17:0,0,formation evalu ation - log,ok,R/U TO RUN TO RUN VSP ON WIRELINE AND RIH. TOL STOD UP AT 2762M. LOGED OUT OF HOLE WITH VSP.,,,,,
15_9_19_A_1997_08_23.pdf,17:0,20:30,0,formation evalu ation - log,ok,R/U TO RUN LOGS ON DRIL PIPE.,,,,,
15_9_19_A_1997_08_23.pdf,20:30,0:0,0,interuption - re pair,fail,REPAIRED TOP DRIVE - BOLTS SHEARED ON SWIVEL LINK PINION CLAMP (PART OF TDS/TRAVELING BLOCK RETRACT SYSTEM).,,,,,
15_9_19_A_1997_08_24.pdf,0:0,03:30,0,interuption - repair,fail,FINISHED REPAIRING TOP DRIVE.,,,,,
15_9_19_A_1997_08_24.pdf,03:30,06:0,27,formation evaluation - - log,ok,FINISHED R/U AND BEGAN RIH WITH LOGS ON DRIL PIPE. HDIL-MAC-ZDL-CND-SPL-CHT-VSP,,,,,
15_9_19_A_1997_08_24.pdf,06:0,0:0,3610,formation evaluation - - log,ok,CONTINUED RIH WITH LOGING TOLS ON DRIL PIPE: HDIL-MAC-ZDL-CND-SPL- CHT-VSP. EXPERIENCED PROBLEMS WITH A DISCONTINUOUS SI GNAL AT +\- 2825M - 2840M.,,,,,
15_9_19_A_1997_08_25.pdf,0:0,04:30,4120,formation evaluation - lo g,ok,"CONTINUED RUNING LOGS ON DRIL PIPE. PROBLEM WITH DISCONTINUOUS SIGNAL FROM +\- 3845M - 3872M, 4018M - 4024M, 4045M - 4 120M.",,,,,
15_9_19_A_1997_08_25.pdf,04:30,06:0,4040,formation evaluation - lo g,ok,BEGAN LOGING OUT OF THE HOLE WITH VSP.,,,,,
15_9_19_A_1997_08_25.pdf,06:0,15:0,2730,formation evaluation - lo g,ok,CONTINUED LOGING OUT OF THE HOLE WITH VSP ON DRIL PIPE.,,,,,
15_9_19_A_1997_08_25.pdf,15:0,23:0,4125,formation evaluation - lo g,ok,RIH WITH LOGING TOLS ON DRIL PIPE.,,,,,
15_9_19_A_1997_08_25.pdf,23:0,0:0,4090,formation evaluation - lo g,ok,LOGED OUT OF HOLE ON DRIL PIPE: HDIL-MAC-ZDL-CND-SPL-CHT.,,,,,
15_9_19_A_1997_08_26.pdf,0:0,06:0,3513,formation evaluati on - log,ok,CONTINUED LOGING OUT OF HOLE ON DRIL PIPE: HDIL-MAC-ZDL-CND-SPL-CNT. SOME PROBLEMS WITH BAD/DISCONTINUOUS SIGNAL IN THE BEGININ G BUT IT WAS CORECTED AND A GOD LOG IS BEING ACQUIRED.,,,,,
15_9_19_A_1997_08_26.pdf,06:0,1:30,214,formation evaluati on - log,ok,CONTINUED LOGING OUT OF HOLE ON DRIL PIPE: HDIL-MAC-ZDL-CND-SPL-CHT.,,,,,
